time_idx,hour_of_day,hour_of_day_cos,hour_of_day_sin,month_of_year,month_of_year_cos,month_of_year_sin,season_of_year,season_of_year_cos,season_of_year_sin,sunposition_thetaZ,sunposition_solarAzimuth,sunposition_extraTerr,sunposition_solarHeight,clearsky_diffuse,clearsky_direct,clearsky_global,clearsky_diffuse_agg,clearsky_direct_agg,clearsky_global_agg,Albedo,WindComponentUat0,WindComponentVat0,WindComponentUat100,WindComponentVat100,DewpointTemperatureAt0,TemperatureAt0,PotentialVorticityAt1000,PotentialVorticityAt950,RelativeHumidityAt1000,RelativeHumidityAt950,RelativeHumidityAt0,SnowDensityAt0,SnowDepthAt0,SnowfallPlusStratiformSurfaceAt0,SurfacePressureAt0,SolarRadiationGlobalAt0,SolarRadiationDirectAt0,SolarRadiationDiffuseAt0,TotalCloudCoverAt0,LowerWindSpeed,LowerWindDirection,LowerWindDirectionMath,LowerWindDirectionCos,LowerWindDirectionSin,UpperWindSpeed,UpperWindDirection,UpperWindDirectionMath,UpperWindDirectionCos,UpperWindDirectionSin,power_normed
2847,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.227922036,3.27E-18,0,0,0,0,0,0,0,0.082215293,0.350395515,0.561453482,0.40434348,0.666766769,0.524640363,0.366672918,0.364545686,0.265195011,0.705091428,0.726624753,0.855695124,1.14E-07,0,2.23E-19,0.687559705,0,0,5.04E-04,0.6796875,0.18478339,0.506383403,0.243189168,0.52081832,0.999566422,0.349639283,0.525420607,0.224615001,0.579020535,0.993716541,0
2848,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.228202047,3.27E-18,0,0,0,0,0,0,0,0.081964604,0.374279425,0.552650449,0.445688554,0.64488539,0.507765942,0.361104459,0.365045814,0.294598551,0.666810162,0.726624753,0.834941548,1.14E-07,0,2.23E-19,0.682367437,0,0,5.04E-04,0.9765625,0.179948673,0.538926574,0.210673498,0.621697907,0.984963539,0.338960633,0.557846613,0.192187279,0.677238443,0.967532744,0
2849,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,1,0.228481834,3.28E-18,0,0,0,0,0,0,0,0.081964604,0.369638135,0.560340631,0.435929893,0.620805884,0.542383538,0.366932587,0.340845139,0.366678303,0.845542782,0.775427908,0.891945694,1.14E-07,0,2.23E-19,0.683727882,0,0,5.04E-04,1,0.187029123,0.531303396,0.218290234,0.59836814,0.990228238,0.304193014,0.556105413,0.193928571,0.672115283,0.969442923,0
2850,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.658107317,0.372962885,0.425634263,0.341892683,0.401352248,0.315897516,0.361578224,0.266783639,0.153820916,0.193355372,0.081964604,0.380925793,0.596566938,0.439983458,0.61487153,0.576627659,0.39009074,0.317112714,0.471012075,0.860712759,0.791695626,0.90377279,1.14E-07,0,2.23E-19,0.697451155,0.028342781,9.37E-04,0.062972292,1,0.231478213,0.537239235,0.212359411,0.616556153,0.986224926,0.299280332,0.560679139,0.189354602,0.685527074,0.96430598,0.044211271
2851,0.571428571,0.455788372,1,0.818181818,0.068148347,0.5,1,0,0,0.585642057,0.556851746,0.510527711,0.414357943,0.453426505,0.426237752,0.467650455,0.455637474,0.431986178,0.474529766,0.081964604,0.420776703,0.582206229,0.439296168,0.546837329,0.607370793,0.468313161,0.275828563,0.279728992,0.673684493,0.889301936,0.770034305,1.14E-07,0,2.23E-19,0.698054741,0.313771257,0.205087015,0.325692695,0.5859375,0.238002885,0.579616498,0.17001796,0.740241407,0.938502065,0.218953899,0.58355442,0.166478111,0.750091353,0.932960391,0.097264796
2852,0.714285714,0.256175975,0.88995992,0.818181818,0.068148347,0.5,1,0,0,0.856540468,0.721919048,0.181910678,0.143459532,0.23326704,0.098675869,0.137709523,0.366259375,0.272713022,0.317908883,0.081964604,0.378066242,0.557227938,0.415804563,0.554798111,0.624443147,0.467322812,0.314410377,0.275889136,0.708056151,0.883879364,0.806844891,1.14E-07,0,2.23E-19,0.703415728,0.175725242,0.06746988,0.271788413,0.9765625,0.186517343,0.542586468,0.207016697,0.632802882,0.982040878,0.212559978,0.555811932,0.194222067,0.671249727,0.969759363,0.058457125
2853,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.770401736,3.30E-18,0,0,0,0,0.046808384,0.011420868,0.020654396,0.081964604,0.404066899,0.503815488,0.489559406,0.559283151,0.621935404,0.440519194,0.374555381,0.2934086,0.769925135,0.889301936,0.868859121,1.14E-07,0,2.23E-19,0.719905042,0.006335445,0,0.014861461,0.9921875,0.148067052,0.602035737,0.147617666,0.799355831,0.90048229,0.279486549,0.618113696,0.131917005,0.837459809,0.868946243,4.91E-04
2854,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.770123084,3.30E-18,0,0,0,0,0,0,0,0.081964604,0.427764695,0.434546834,0.515469114,0.415609113,0.658363053,0.446313421,0.360989835,0.250742031,0.876103013,0.968472194,0.929324823,1.14E-07,0,2.23E-19,0.741795741,0,0,5.04E-04,0.90625,0.130396125,0.700773447,0.048963395,0.976273507,0.652195805,0.229628809,0.735349836,0.01467466,0.997809427,0.546758305,0
2855,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.230155799,3.31E-18,0,0,0,0,0,0,0,0.081964604,0.424142486,0.431664386,0.515953914,0.412954649,0.63438366,0.410181913,0.354204588,0.260504639,0.94870307,0.985236943,0.972716057,1.14E-07,0,2.23E-19,0.759045478,0,0,5.04E-04,0.8671875,0.12412851,0.702645915,0.04709251,0.978028926,0.646589107,0.230097647,0.737743899,0.01228047,0.998456172,0.53926842,0
2856,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.230433988,3.31E-18,0,0,0,0,0,0,0,0.081745459,0.400065843,0.462804472,0.480742487,0.472061205,0.652701824,0.423137956,0.298542595,0.221193846,0.96928075,0.905569655,0.977461264,1.14E-07,0,2.22E-19,0.753079716,0,0,5.04E-04,0.875,0.109082323,0.635917095,0.11376494,0.877123308,0.828295557,0.19754358,0.671634656,0.078393212,0.940267359,0.736991953,0
2857,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,1,0.230711942,3.32E-18,0,0,0,0,0,0,0,0.081745459,0.399031045,0.508292109,0.463510418,0.519101895,0.617089191,0.390249427,0.309118369,0.233614074,0.981890685,0.829653636,0.988404254,1.14E-07,0,2.22E-19,0.762605212,0,0,5.04E-04,0.6953125,0.147879874,0.592184595,0.157460484,0.774042582,0.918211248,0.213075388,0.621649387,0.128381127,0.845568582,0.861362441,0
2858,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.66331038,0.373536388,0.419672082,0.33668962,0.397748826,0.309074438,0.354931087,0.262257906,0.149172546,0.188337185,0.081745459,0.394062192,0.532103825,0.41897424,0.510488269,0.675696033,0.470341465,0.275297109,0.238366161,0.873059094,0.748315044,0.903794787,1.14E-07,0,2.22E-19,0.779203836,0.130932533,0.076706827,0.152896725,0.65625,0.168007452,0.572066685,0.177561392,0.719204688,0.949387699,0.161929287,0.5794633,0.170569447,0.73888562,0.939242572,0.053544761
2859,0.571428571,0.455788372,1,0.818181818,0.068148347,0.5,1,0,0,0.591290515,0.556703397,0.504296175,0.408709485,0.450195841,0.418081902,0.459952017,0.452389865,0.42378301,0.466779436,0.081745459,0.500769688,0.570494435,0.513348318,0.543528714,0.62985808,0.518162409,0.282145558,0.224875557,0.579692673,0.807963345,0.693978243,1.14E-07,0,2.22E-19,0.773966418,0.320773591,0.182730924,0.383627204,1,0.306515127,0.639737795,0.109947468,0.884885345,0.8191602,0.29276784,0.640591741,0.109437771,0.886014374,0.817794578,0.149581467
2860,0.714285714,0.256175975,0.88995992,0.818181818,0.068148347,0.5,1,0,0,0.861502531,0.721268243,0.175762835,0.138497469,0.228188465,0.094192778,0.132719821,0.362123808,0.266006865,0.31122755,0.081745459,0.386534881,0.550777789,0.435416702,0.577500769,0.64736481,0.516591411,0.329764841,0.240900351,0.584318183,0.780850481,0.732186814,1.14E-07,0,2.22E-19,0.765946324,0.17339113,0.039089692,0.319899244,0.9375,0.183353675,0.555026845,0.194586833,0.669991471,0.970215811,0.251685177,0.567746303,0.182287064,0.705945605,0.955616901,0.139265503
2861,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.768179067,3.34E-18,0,0,0,0,0.044909258,0.010508559,0.019433703,0.081745459,0.398242745,0.567291837,0.469825665,0.623517146,0.640177441,0.433868781,0.374498773,0.27642336,0.838668451,0.900147082,0.92350256,1.14E-07,0,2.22E-19,0.777022371,0.012559742,0.001740295,0.025692695,0.71875,0.207566992,0.562902836,0.186717498,0.693014316,0.961243405,0.329671596,0.57973705,0.170295683,0.739640436,0.938831219,0.002210564
2862,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.767902302,3.35E-18,0,0,0,0,0,0,0,0.081745459,0.405345715,0.558969029,0.473314613,0.599251579,0.612202676,0.392735758,0.384432075,0.248084411,0.914286098,0.873034218,0.971547034,1.14E-07,0,2.22E-19,0.779411765,0,0,5.04E-04,0.984375,0.203369378,0.573555629,0.176073707,0.723393915,0.947319972,0.305257635,0.590055789,0.159976397,0.76755626,0.922390869,0
2863,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.232374684,3.35E-18,0,0,0,0,0,0,0,0.081745459,0.395843932,0.501167671,0.474246177,0.558909071,0.642668167,0.420932933,0.346963182,0.274591184,0.928034761,0.927259946,0.962125284,1.14E-07,0,2.22E-19,0.782133844,1.11E-04,0,7.56E-04,1,0.138352866,0.592671077,0.156974412,0.775318021,0.917372702,0.263317498,0.607605325,0.142425933,0.812393612,0.890398083,0
2864,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.232650964,3.36E-18,0,0,0,0,0,0,0,0.08152153,0.41681866,0.546728767,0.490760958,0.52710446,0.547304087,0.339556976,0.380703652,0.252774783,0.921160429,0.873034218,0.973721026,1.14E-07,0,2.22E-19,0.78437353,0,0,5.04E-04,0.9609375,0.199784042,0.590958782,0.158685261,0.770817503,0.920306872,0.251605444,0.636678563,0.113351156,0.878088382,0.827184444,0
2865,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,1,0.232926999,3.36E-18,0,0,0,0,0,0,0,0.08152153,0.373521731,0.566897131,0.448318791,0.540687536,0.517598084,0.309537068,0.463073553,0.26138987,0.95356585,0.87722766,0.989825059,1.14E-07,0,2.22E-19,0.788041386,0,0,5.04E-04,0.8203125,0.195644677,0.534796672,0.21479991,0.609090039,0.98795428,0.219784036,0.595259069,0.154772842,0.781214107,0.913423554,0
2866,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.668484993,0.374090647,0.413722858,0.331515007,0.394117673,0.302332599,0.348346882,0.256667256,0.144588301,0.183125256,0.08152153,0.380975424,0.499170022,0.419531357,0.497061875,0.634722205,0.427676395,0.284681369,0.285121377,0.900537435,0.742892471,0.928076524,1.14E-07,0,2.22E-19,0.799697256,0.150050017,0.100669344,0.151133501,0.7890625,0.125174393,0.570401046,0.179225624,0.714495657,0.951654307,0.147279106,0.589108811,0.160923425,0.765039419,0.923974648,0.070738033
2867,0.571428571,0.455788372,1,0.818181818,0.068148347,0.5,1,0,0,0.596879149,0.556544557,0.49810694,0.403120851,0.446948295,0.410053674,0.452358566,0.449118275,0.415689606,0.45911708,0.08152153,0.381842305,0.548614583,0.402239826,0.51386739,0.642400375,0.500947071,0.276554023,0.28918688,0.65993583,0.8567665,0.760251113,1.14E-07,0,2.22E-19,0.792608681,0.409580971,0.313386881,0.339042821,0.96875,0.17867238,0.549824165,0.199785116,0.654551934,0.975514154,0.155162381,0.553835392,0.196198711,0.665405353,0.971848909,0.185687338
2868,0.714285714,0.256175975,0.88995992,0.818181818,0.068148347,0.5,1,0,0,0.866393162,0.720614482,0.169692715,0.133606838,0.223138691,0.089832581,0.127841558,0.357992488,0.259437464,0.304663785,0.08152153,0.358328143,0.506302134,0.391696915,0.540378741,0.663242404,0.485644628,0.298638774,0.283740494,0.728679146,0.862189073,0.839838741,1.14E-07,0,2.23E-19,0.776526907,0.270868067,0.187550201,0.261460957,0.96875,0.122713995,0.52530507,0.224283491,0.579850121,0.993582794,0.18416931,0.530674393,0.219360937,0.595265154,0.99084094,0.150318321
2869,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.765971796,3.38E-18,0,0,0,0,0.041808013,0.009729058,0.01804581,0.08152153,0.353660383,0.529534949,0.395824941,0.524453912,0.637435941,0.430159119,0.420452797,0.238219587,0.900537435,0.807963345,0.927336728,1.14E-07,0,2.22E-19,0.771176613,0.013115483,0.002141901,0.026196474,0.984375,0.148410888,0.513294317,0.236284095,0.542457029,0.998194154,0.165392311,0.540466166,0.209568646,0.625250882,0.984058378,0.006140454
2870,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.765697005,3.39E-18,0,0,0,0,0,0,0,0.08152153,0.254172488,0.532351613,0.32743021,0.550796176,0.523469784,0.31400049,0.688711847,0.25336108,0.962406419,0.656131307,0.990539032,1.14E-07,0,2.23E-19,0.765183524,0,0,5.04E-04,0.984375,0.204930456,0.382083666,0.367383864,0.16346056,0.86978515,0.205070632,0.448721363,0.301318305,0.341296008,0.974144689,0
2871,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.234577995,3.39E-18,0,0,0,0,0,0,0,0.08152153,0.27042569,0.536452166,0.35459129,0.551648791,0.475178721,0.283891141,0.607284495,0.279651848,0.886788772,0.553102424,0.967032333,1.14E-07,0,2.22E-19,0.750711709,0,0,5.04E-04,0.96875,0.192919618,0.399741766,0.349740687,0.20641635,0.90473265,0.19673645,0.481730945,0.268306976,0.442288041,0.996658354,0
2872,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.234852279,3.40E-18,0,0,0,0,0,0,0,0.081290826,0.294264106,0.53944864,0.378026112,0.534537744,0.455623702,0.261742812,0.611329482,0.335319156,0.948657756,0.466341259,0.984065395,1.14E-07,0,2.22E-19,0.736729417,0,0,5.04E-04,0.5078125,0.177141026,0.427932381,0.321573894,0.282223921,0.950081662,0.173691023,0.512805262,0.237231014,0.539696754,0.998421921,0
2873,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,1,0.235126307,3.40E-18,0,0,0,0,0,0,0,0.081290826,0.290231618,0.543984466,0.372396548,0.541239843,0.41567984,0.226197724,0.590911089,0.311064996,0.976155082,0.439228395,0.993099105,1.14E-07,0,2.22E-19,0.725817337,0,0,5.04E-04,0.46875,0.184551676,0.425138825,0.324365089,0.274367728,0.946195021,0.181924524,0.504561363,0.245475349,0.513849342,0.999808388,0
2874,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.673629245,0.374625591,0.407789298,0.326370755,0.390460768,0.295674445,0.34182815,0.250408299,0.14006973,0.177813418,0.081290826,0.311334559,0.497286398,0.349302425,0.52407004,0.540377344,0.38160966,0.299330708,0.241733509,0.79054813,0.455496114,0.850226997,1.14E-07,0,2.21E-19,0.722004525,0.158497277,0.12021419,0.133501259,0.6640625,0.122113457,0.430901499,0.318607285,0.290647147,0.954060911,0.162525568,0.469751176,0.280287379,0.405119161,0.990915266,0.040035762
2875,0.571428571,0.455788372,1,0.818181818,0.068148347,0.5,1,0,0,0.602406047,0.556375286,0.491963085,0.397593953,0.443686337,0.402155372,0.444872635,0.445824912,0.407708711,0.451545553,0.081290826,0.321867005,0.564854529,0.351851237,0.531466765,0.537201467,0.482866169,0.28465389,0.283050053,0.467454546,0.639863588,0.597071165,1.14E-07,0,2.23E-19,0.695828125,0.446371013,0.411914324,0.237027708,0.640625,0.191872198,0.470127601,0.279414332,0.407601268,0.991388297,0.171305152,0.475033166,0.27500511,0.421453486,0.993792087,0.165546648
2876,0.714285714,0.256175975,0.88995992,0.818181818,0.068148347,0.5,1,0,0,0.871210547,0.719957897,0.16370315,0.128789453,0.218121517,0.085594662,0.12307508,0.353868634,0.253005719,0.298219106,0.081290826,0.305739534,0.50694682,0.317104789,0.57627995,0.583426329,0.466072073,0.357759341,0.256192274,0.501826204,0.585637861,0.727678866,1.14E-07,0,2.23E-19,0.672271623,0.298099366,0.252610442,0.200755668,0.2734375,0.135825406,0.427312891,0.322192861,0.280475896,0.949231666,0.241766554,0.445472645,0.304567195,0.331655634,0.970808149,0.168739684
2877,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.763780628,3.42E-18,0,0,0,0,0.038173426,0.008852195,0.016450513,0.081290826,0.278095276,0.636991378,0.332420161,0.662747208,0.497337315,0.342891559,0.502046676,0.289534029,0.65993583,0.563947569,0.859784947,1.14E-07,0,2.23E-19,0.659582052,0.012559742,0.003748327,0.021914358,0.15625,0.29021696,0.442530384,0.306988228,0.324309676,0.968116285,0.344879384,0.473389294,0.276649068,0.416359776,0.992954857,0.004421127
2878,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.7635079,3.43E-18,0,0,0,0,0,0,0,0.081290826,0.374650828,0.660161698,0.431759012,0.659927573,0.446510745,0.301978534,0.47203243,0.30467745,0.65993583,0.591060433,0.85881754,1.14E-07,0,2.23E-19,0.657143943,0,0,5.04E-04,0.2109375,0.301604859,0.523360949,0.226225969,0.57382269,0.994520199,0.350510741,0.545419754,0.204614795,0.640247127,0.979928172,0
2879,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.236765026,3.43E-18,0,0,0,0,0,0,0,0.081290826,0.393222607,0.646113465,0.458010491,0.645385469,0.431990915,0.279390932,0.43831834,0.512226403,0.714930483,0.672399025,0.886846019,1.14E-07,0,2.23E-19,0.648615316,1.11E-04,0,7.56E-04,0.0078125,0.291374286,0.539931502,0.20966942,0.624753735,0.984186452,0.34696087,0.56604895,0.183984507,0.701077103,0.957786356,0
2880,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.237037224,3.44E-18,0,0,0,0,0,0,0,0.081051639,0.426341123,0.594056171,0.488431779,0.593167724,0.412733242,0.236727304,0.402687279,0.641952213,0.87991444,0.813385917,0.958391145,1.14E-07,0,2.23E-19,0.641802394,0,0,5.04E-04,0,0.254051522,0.580172246,0.169462681,0.741769202,0.937661566,0.312349519,0.602416757,0.147614775,0.79950842,0.900368741,0
2881,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,1,0.237309155,3.44E-18,0,0,0,0,0,0,0,0.081051639,0.361046247,0.589418379,0.440573252,0.584424182,0.387556402,0.209238448,0.458701559,0.386265234,0.934909093,0.737469898,0.977673717,1.14E-07,0,2.23E-19,0.634735206,0,0,5.04E-04,0.6171875,0.218138352,0.517191804,0.232389901,0.554627814,0.997006859,0.263289485,0.569979678,0.180053571,0.71231583,0.952683494,0
2882,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.678741207,0.375141162,0.401874152,0.321258793,0.386780179,0.289102351,0.33537739,0.244296208,0.13561832,0.172593091,0.081051639,0.404860989,0.526747888,0.441263221,0.517446935,0.526172773,0.358680881,0.264972498,0.464796175,0.824919788,0.835076209,0.879349219,1.14E-07,0,2.23E-19,0.655822707,0.141269312,0.09437751,0.143073048,0.8671875,0.17058293,0.588295194,0.161346597,0.763754698,0.924774584,0.188641122,0.601692013,0.148339558,0.797682974,0.901727853,0.089650633
2883,0.571428571,0.455788372,1,0.818181818,0.068148347,0.5,1,0,0,0.607869305,0.556195657,0.485867692,0.392130695,0.440412565,0.394389238,0.43749673,0.442512061,0.399842969,0.444067642,0.081051639,0.468973002,0.49471204,0.477176936,0.471668846,0.596484503,0.450033901,0.282708339,0.224875557,0.701181819,0.905569655,0.793188074,1.14E-07,0,2.23E-19,0.658774102,0.361564966,0.27188755,0.308312343,0.9375,0.216481041,0.666292858,0.083414846,0.932492831,0.750898227,0.192335217,0.669820303,0.080207661,0.93753835,0.74199323,0.171687102
2884,0.714285714,0.256175975,0.88995992,0.818181818,0.068148347,0.5,1,0,0,0.875952904,0.719298633,0.157796933,0.124047096,0.213140707,0.081478277,0.118420617,0.349755503,0.246712402,0.291894931,0.081051639,0.447630179,0.398493759,0.507939458,0.395618371,0.617033663,0.463551119,0.297366471,0.219041521,0.673684493,0.8567665,0.8012222,1.14E-07,0,2.23E-19,0.658614888,0.17461376,0.058232932,0.286649874,0.9921875,0.154451508,0.751386664,0.998810522,0.999982912,0.495844257,0.21670669,0.753314245,0.997207485,0.999908688,0.490415558,0.057229034
2885,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.761606281,3.46E-18,0,0,0,0,0.034860193,0.008004354,0.014954915,0.081051639,0.41432224,0.394594944,0.467821114,0.375546023,0.614135429,0.412468443,0.368768191,0.281987391,0.831794119,0.910992228,0.924349768,1.14E-07,0,2.23E-19,0.671900917,0.006224297,4.02E-04,0.013853904,0.9921875,0.10376912,0.758808876,0.991394582,0.999247235,0.472569814,0.155957052,0.780758211,0.969762067,0.990857715,0.404819978,9.82E-04
2886,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.761335707,3.47E-18,0,0,0,0,0,0,0,0.081051639,0.392683288,0.455451982,0.472572147,0.431971348,0.630422322,0.411206163,0.383728599,0.271289409,0.928034761,0.997753392,0.961713796,1.14E-07,0,2.23E-19,0.691497274,0,0,5.04E-04,1,0.09503034,0.634249218,0.115431407,0.873666655,0.832224613,0.166142718,0.709354526,0.040671345,0.983589923,0.627048607,0
2887,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.238935054,3.47E-18,0,0,0,0,0,0,0,0.081051639,0.394054748,0.466018034,0.476479468,0.457675783,0.63326234,0.411797631,0.375946945,0.329890127,0.948657756,0.997753392,0.966142792,1.14E-07,0,2.23E-19,0.694774225,0,0,5.04E-04,1,0.104956974,0.622734753,0.126936142,0.848707203,0.858333997,0.183190701,0.682974239,0.067053029,0.956014935,0.70506322,0
2888,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.239205075,3.48E-18,0,0,0,0,0,0,0,0.080827768,0.345749261,0.456483699,0.388106722,0.461037278,0.605677171,0.385182995,0.336393454,0.294772125,0.96928075,0.997753392,0.977546769,1.14E-07,0,2.23E-19,0.718472119,0,0,5.04E-04,1,0.063756313,0.501387192,0.248181157,0.505147995,0.999973508,0.082885001,0.556770363,0.193263585,0.67407424,0.968720054,0
2889,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,1,0.239474818,3.48E-18,0,0,0,0,0,0,0,0.080853616,0.341103008,0.462453622,0.397902346,0.492019306,0.602700122,0.383371082,0.337686091,0.307207782,0.969814241,0.992330819,0.976001233,1.14E-07,0,2.23E-19,0.73390278,0,0,5.04E-04,1,0.070911018,0.485649081,0.263905968,0.455825417,0.998044783,0.12608931,0.557417894,0.19261602,0.675978961,0.968008266,0
2890,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.683818935,0.375637313,0.395980208,0.316181065,0.383078083,0.282618637,0.328997083,0.239832298,0.131280449,0.16785401,0.080853503,0.336406296,0.477267146,0.378860716,0.473813439,0.618527561,0.402296629,0.307023329,0.336862041,0.948657756,0.997753392,0.959909968,1.14E-07,0,2.23E-19,0.758926662,0.020117817,2.68E-04,0.04559194,1,0.08871048,0.475716011,0.273830645,0.424886897,0.994325815,0.0953171,0.525061603,0.224974024,0.577907162,0.993893451,0.013754618
2891,0.571428571,0.455788372,1,0.818181818,0.068148347,0.5,1,0,0,0.613267028,0.556005751,0.479823847,0.386732972,0.437129627,0.386757375,0.430233255,0.439182077,0.392094913,0.436686056,0.080853389,0.383557871,0.520518117,0.402951222,0.494978649,0.649917334,0.44842756,0.313080917,0.3867551,0.873040109,0.997753392,0.906419557,1.14E-07,0,2.23E-19,0.768834746,0.094031344,0.004149933,0.205793451,1,0.149231641,0.56302471,0.186595726,0.693367016,0.961095654,0.132650599,0.564604101,0.185429433,0.696914827,0.959592098,0.06852747
2892,0.714285714,0.256175975,0.88995992,0.818181818,0.068148347,0.5,1,0,0,0.880618479,0.718636846,0.151976814,0.119381521,0.208200086,0.077482602,0.113878343,0.3456564,0.240558165,0.285692587,0.080858456,0.36099827,0.527393671,0.392103504,0.519084921,0.675507952,0.460781315,0.322942772,0.325579691,0.893663103,0.997753392,0.927787984,1.14E-07,0,2.23E-19,0.768982078,0.072579749,0.004149933,0.157178841,1,0.147339308,0.525459499,0.224129193,0.580328405,0.993505181,0.157198875,0.536536787,0.213498233,0.613268349,0.987001612,0.035614635
2893,0.857142857,0.095371312,0.632562594,0.818181818,0.068148347,0.5,1,0,0,1,0.759449488,3.50E-18,0,0,0,0,0.033511125,0.007185166,0.013941911,0.080993109,0.359830296,0.52557035,0.426794775,0.595836551,0.660449853,0.432350438,0.351300551,0.377480429,0.948657756,0.981485674,0.96974733,1.14E-07,0,2.23E-19,0.777318223,0.006780038,1.34E-04,0.015617128,0.9921875,0.144987598,0.523914735,0.225672651,0.575540772,0.994260668,0.268709832,0.5546912,0.195342858,0.667939049,0.970953078,0.001228091
2894,1,0,0.270427199,0.818181818,0.068148347,0.5,1,0,0,1,0.75918116,3.51E-18,0,0,0,0,0,0,0,0.080992483,0.37105178,0.541411204,0.448362718,0.609689906,0.610950596,0.387941978,0.385737353,0.311911654,0.955532087,0.938105091,0.981466162,1.14E-07,0,2.23E-19,0.781148858,0,0,5.04E-04,0.2109375,0.166205178,0.537381564,0.212217202,0.616990378,0.98612063,0.298314865,0.568514294,0.181519033,0.70814077,0.954618273,0
2895,0,1,0,0.818181818,0.068148347,0.5,1,0,0,1,0.241087343,3.51E-18,0,0,0,0,0,0,0,0.080990661,0.369320499,0.531950328,0.449736762,0.616328678,0.622441431,0.400333242,0.386377076,0.375378248,0.955532087,0.900147082,0.973278782,1.14E-07,0,2.23E-19,0.779271562,0,0,5.04E-04,0.375,0.154995473,0.537361175,0.212237574,0.616928179,0.986135594,0.307081131,0.567686144,0.182347226,0.705773448,0.955694679,0
2896,0.142857143,0.957823644,0.399332025,0.818181818,0.068148347,0.5,1,0,0,1,0.241355094,3.52E-18,0,0,0,0,0,0,0,0.080701712,0.379022459,0.534235236,0.449737298,0.61111637,0.631960105,0.403709661,0.302935474,0.391638332,0.983029414,0.867611645,0.984533738,1.14E-07,0,2.23E-19,0.769812603,0,0,5.04E-04,1,0.16159884,0.550824209,0.198785918,0.657532973,0.974534902,0.30091252,0.569147017,0.180886276,0.709945659,0.953787589,0
2897,0.285714286,0.838278027,0.732543693,0.818181818,0.068148347,0.5,1,0,0,1,0.241622556,3.52E-18,0,0,0,0,0,0,0,0.080712302,0.386668056,0.56601014,0.447937916,0.612072134,0.658706972,0.425379766,0.305909858,0.404050846,0.983029414,0.797118199,0.984246894,1.14E-07,0,2.23E-19,0.769992016,0,0,5.04E-04,0.9765625,0.200000063,0.550466503,0.199143321,0.65646739,0.97488732,0.300859007,0.567518475,0.182514904,0.705293476,0.955911111,0
2898,0.428571429,0.661157201,0.944462683,0.818181818,0.068148347,0.5,1,0,0,0.688860473,0.37611401,0.390110289,0.311139527,0.379356705,0.276225519,0.322689628,0.235663517,0.126948218,0.16318858,0.080717312,0.391528549,0.688944513,0.411526545,0.641117173,0.66578418,0.466232923,0.284468128,0.600356021,0.859291445,0.775427908,0.893834675,1.14E-07,0,2.23E-19,0.775351815,0.082694231,0.015930388,0.157934509,1,0.338809905,0.53299925,0.216595813,0.603579441,0.989153672,0.318904947,0.533586538,0.216448638,0.604225909,0.989016608,0.037088344
