time_idx,hour_of_day,hour_of_day_cos,hour_of_day_sin,month_of_year,month_of_year_cos,month_of_year_sin,season_of_year,season_of_year_cos,season_of_year_sin,sunposition_thetaZ,sunposition_solarAzimuth,sunposition_extraTerr,sunposition_solarHeight,clearsky_diffuse,clearsky_direct,clearsky_global,clearsky_diffuse_agg,clearsky_direct_agg,clearsky_global_agg,Albedo,WindComponentUat0,WindComponentVat0,WindComponentUat100,WindComponentVat100,DewpointTemperatureAt0,TemperatureAt0,PotentialVorticityAt1000,PotentialVorticityAt950,RelativeHumidityAt1000,RelativeHumidityAt950,RelativeHumidityAt0,SnowDensityAt0,SnowDepthAt0,SnowfallPlusStratiformSurfaceAt0,SurfacePressureAt0,SolarRadiationGlobalAt0,SolarRadiationDirectAt0,SolarRadiationDiffuseAt0,TotalCloudCoverAt0,LowerWindSpeed,LowerWindDirection,LowerWindDirectionMath,LowerWindDirectionCos,LowerWindDirectionSin,UpperWindSpeed,UpperWindDirection,UpperWindDirectionMath,UpperWindDirectionCos,UpperWindDirectionSin,power_normed
2304,1,0,0.270427199,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.933498491,6.23E-19,0,0,0,0,0.0313874,0.001549277,0.007469259,0.077691572,0.550357139,0.584135439,0.602898631,0.58460169,0.638605182,0.548464614,0.245848312,0.376158591,0.544599055,0.59418034,0.682028583,1.30E-07,0,1.76E-19,0.544527767,0.005096953,3.99E-04,0.01173097,0.5078125,0.362697831,0.646233846,0.103732087,0.897335841,0.803519862,0.434523029,0.659161033,0.090786838,0.920800927,0.770049229,1.43E-04
2305,0,1,0,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.066754012,6.26E-19,0,0,0,0,0,0,0,0.077691572,0.543856613,0.616152217,0.596447757,0.614878697,0.640668666,0.526656962,0.297081267,0.416197109,0.609432276,0.659540178,0.735243541,1.30E-07,0,1.76E-19,0.528918954,0,0,5.21E-04,0.28125,0.380353206,0.630798258,0.11916782,0.866090268,0.840555403,0.448173082,0.64611226,0.103833432,0.897282458,0.803589617,0
2306,0.142857143,0.957823644,0.399332025,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.067006353,6.29E-19,0,0,0,0,0,0,0,0.077869687,0.585488304,0.6120427,0.625565334,0.612959809,0.650327885,0.528484715,0.218728903,0.36278395,0.62239892,0.683307391,0.749092812,1.30E-07,0,1.76E-19,0.518491174,0,0,5.21E-04,0.984375,0.425752402,0.648213963,0.101751951,0.901079835,0.798554927,0.483060131,0.655558887,0.094388383,0.914584464,0.779499067,0
2307,0.285714286,0.838278027,0.732543693,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.782723527,0.131348933,0.268217991,0.217276473,0.451049959,0.13291395,0.195868447,0.142872658,0.030017071,0.052710538,0.077869687,0.585424723,0.587797246,0.600667105,0.569818167,0.703157609,0.511076141,0.18881093,0.350058397,0.836348549,0.885328707,0.890529526,1.30E-07,0,1.76E-19,0.52360134,0.007534626,0,0.018248175,1,0.408704,0.657389755,0.092576073,0.917610666,0.774957117,0.421876551,0.664259685,0.085689038,0.929231136,0.756438371,0.001042024
2308,0.428571429,0.661157201,0.944462683,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.345406572,0.284101037,0.746807377,0.654593428,0.913903831,0.611573651,0.678731197,0.756924367,0.413252274,0.486390028,0.077869687,0.604690487,0.579269722,0.591249927,0.548222335,0.73517138,0.546083037,0.212887457,0.376090266,0.816898583,0.897212314,0.868594979,1.30E-07,0,1.76E-19,0.531592578,0.203102493,0.070306258,0.340719499,0.890625,0.428117257,0.666560401,0.08340534,0.932746727,0.750460297,0.395935387,0.670505598,0.079444168,0.938957633,0.739408025,0.109355373
2309,0.571428571,0.455788372,1,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.159734804,0.536072172,0.903685424,0.840265196,0.98945181,0.822929337,0.867262573,0.986274552,0.813334267,0.857719901,0.077869687,0.678029641,0.51668346,0.647486277,0.488014002,0.654887506,0.610126126,0.226214874,0.378962056,0.401965969,0.487227879,0.576103427,1.30E-07,0,1.76E-19,0.540247391,0.694404432,0.524900133,0.606621481,0.296875,0.501173873,0.705485144,0.04448023,0.980502727,0.638265146,0.448462561,0.708460866,0.041495238,0.983075099,0.628990146,0.340156446
2310,0.714285714,0.256175975,0.88995992,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.447914982,0.760493208,0.646429878,0.552085018,0.85497783,0.505923079,0.580435792,0.953537427,0.726313757,0.780344253,0.077869687,0.694441516,0.471850355,0.669489327,0.455884164,0.658834203,0.606982874,0.215849825,0.371992894,0.453832546,0.528820503,0.589869544,1.30E-07,0,1.76E-19,0.550528282,0.676565097,0.583621838,0.449687174,0.5234375,0.513426849,0.723881076,0.026084124,0.993238878,0.581948441,0.473061235,0.724270647,0.025688099,0.993482404,0.580468184,0.483984241
2311,0.857142857,0.095371312,0.632562594,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.89928299,0.901394142,0.125295895,0.10071701,0.268563006,0.04301638,0.086875091,0.591462399,0.257870109,0.327068551,0.077869687,0.502839805,0.451156534,0.547109946,0.437841353,0.673217384,0.56830371,0.249992481,0.385719837,0.544599055,0.57635493,0.701039412,1.30E-07,0,1.76E-19,0.55078727,0.220720222,0.143941411,0.238008342,0.3828125,0.223622441,0.707792853,0.042172498,0.982456252,0.631286282,0.284293433,0.719923302,0.030034718,0.991101722,0.593910114,0.161713486
2312,1,0,0.270427199,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.931474291,6.50E-19,0,0,0,0,0.027878335,0.001256089,0.00653645,0.077869687,0.426932472,0.473898603,0.48184917,0.428580407,0.664451139,0.499777062,0.276196619,0.397529406,0.635365564,0.635772964,0.842891035,1.30E-07,0,1.76E-19,0.562825667,0.004542936,3.99E-04,0.010427529,0.21875,0.132439183,0.638087195,0.111878815,0.881292119,0.823444574,0.183954766,0.71371251,0.036244472,0.987066008,0.61298988,8.56E-04
2313,0,1,0,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.068780395,6.53E-19,0,0,0,0,0,0,0,0.077869687,0.419950665,0.501127789,0.491996419,0.479305891,0.641859299,0.458008286,0.267481649,0.40311285,0.739098718,0.659540178,0.899433686,1.30E-07,0,1.76E-19,0.563893828,0,0,5.21E-04,0.109375,0.149297885,0.603973723,0.145992608,0.803800675,0.897121143,0.22104457,0.672451331,0.07749876,0.94185035,0.734026226,0
2314,0.142857143,0.957823644,0.399332025,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.06903491,6.57E-19,0,0,0,0,0,0,0,0.078061832,0.411091214,0.512080159,0.486877034,0.49387264,0.6105859,0.420592323,0.23937756,0.41807605,0.803931939,0.713016408,0.929455439,1.30E-07,0,1.76E-19,0.561994588,0,0,5.21E-04,0.015625,0.152880467,0.584609825,0.165356689,0.753376994,0.931045405,0.22348497,0.658738188,0.091209613,0.920082291,0.771165771,0
2315,0.285714286,0.838278027,0.732543693,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.785981228,0.132371714,0.264377219,0.214018772,0.445945292,0.129945448,0.192445866,0.139766737,0.028816971,0.051118526,0.078061832,0.42326652,0.570309511,0.478017869,0.546854357,0.651986387,0.467231531,0.147321121,0.411755977,0.816898583,0.778376246,0.896843977,1.30E-07,0,1.76E-19,0.570447107,0.04033241,0.025233023,0.04601147,0.0078125,0.2243437,0.570486623,0.179480024,0.714194724,0.95179714,0.255698389,0.620062431,0.12987891,0.842530415,0.864242947,0.013746146
2316,0.428571429,0.661157201,0.944462683,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.349222625,0.285254649,0.743527949,0.650777375,0.912153299,0.607451097,0.675000782,0.753804346,0.409415022,0.482646553,0.078061832,0.595120381,0.581346015,0.570199211,0.548950896,0.66300561,0.572922038,0.175509426,0.366377424,0.538115733,0.629831161,0.672017719,1.30E-07,0,1.76E-19,0.573556243,0.480443213,0.442609854,0.264337852,0.3671875,0.416923352,0.662962695,0.08700308,0.926977168,0.760174145,0.368380882,0.663595905,0.086352707,0.928158367,0.758225519,0.326624415
2317,0.571428571,0.455788372,1,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.164919539,0.536206108,0.900151002,0.835080461,0.988523708,0.817915769,0.862955935,0.98516802,0.808440999,0.853514188,0.078061832,0.677451781,0.524755262,0.644893376,0.507720448,0.650232299,0.603857054,0.07997468,0.348206145,0.447349224,0.534762306,0.581322461,1.30E-07,0,1.76E-19,0.579814457,0.723213296,0.604260985,0.51903024,0.671875,0.503146066,0.702427409,0.047537993,0.977758872,0.647467213,0.451652377,0.699822843,0.05013182,0.975370083,0.654994489,0.435208976
2318,0.714285714,0.256175975,0.88995992,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.452521406,0.759766951,0.641968965,0.547478594,0.851880858,0.500782372,0.575608951,0.951693824,0.720816872,0.775500973,0.078061832,0.5902472,0.470549291,0.567682664,0.442939363,0.690738134,0.584234526,0.2729233,0.407468576,0.512182445,0.606063947,0.697426991,1.30E-07,0,1.76E-19,0.586932096,0.55468144,0.42023968,0.482794578,0.7578125,0.35801663,0.713105081,0.03686022,0.986567329,0.615118907,0.316481615,0.719757547,0.030200445,0.991003695,0.594421303,0.226989837
2319,0.857142857,0.095371312,0.632562594,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.903774053,0.900738607,0.11977839,0.096225947,0.260144587,0.039466522,0.082338916,0.585596464,0.253191929,0.322096899,0.078061832,0.468245454,0.382126052,0.50982562,0.352431575,0.652960693,0.549870629,0.255354543,0.384972531,0.538115733,0.54070411,0.705278432,1.30E-07,0,1.76E-19,0.596848344,0.176398892,0.101864181,0.216110532,0.8984375,0.165078844,0.773934254,0.976412309,0.994405384,0.425411079,0.227832703,0.785805942,0.964438744,0.987416348,0.388530991,0.104873244
2320,1,0,0.270427199,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.929432869,6.78E-19,0,0,0,0,0.025274995,9.61E-04,0.005781019,0.078061832,0.438227305,0.34153868,0.419509723,0.302993902,0.59228537,0.500475041,0.335908554,0.384978937,0.531632411,0.552587716,0.704889376,1.30E-07,0,1.76E-19,0.61924752,0.00365651,1.33E-04,0.008863399,0.6328125,0.13890826,0.838668906,0.911677046,0.924600958,0.235965361,0.138772384,0.893898612,0.856364127,0.809356527,0.107191339,0
2321,0,1,0,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.070823932,6.81E-19,0,0,0,0,0,0,0,0.078061832,0.409890424,0.456815509,0.418302701,0.383386479,0.582598481,0.454372895,0.346163012,0.383493933,0.628882242,0.57635493,0.793438277,1.30E-07,0,1.76E-19,0.622147919,0,0,5.21E-04,0.03125,0.099246591,0.636759811,0.113206211,0.878582309,0.826612165,0.082601302,0.774264085,0.975978673,0.994209392,0.424124395,0
2322,0.142857143,0.957823644,0.399332025,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.071080553,6.85E-19,0,0,0,0,0,0,0,0.078254103,0.35945562,0.499506217,0.401062368,0.422779489,0.566154331,0.402396596,0.289877558,0.395204217,0.77799865,0.55852952,0.886304896,1.30E-07,0,1.76E-19,0.637970622,0,0,5.21E-04,0.046875,0.116186888,0.500186888,0.249780423,0.500583849,0.999999661,0.0647672,0.666174067,0.083774975,0.932283221,0.751259274,0
2323,0.285714286,0.838278027,0.732543693,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.789258139,0.1334089,0.260508483,0.210741861,0.440779618,0.126970168,0.189006017,0.13662718,0.027615714,0.04951892,0.078254103,0.359295461,0.467315162,0.400500172,0.459664862,0.605003341,0.432909204,0.212931879,0.4035228,0.823381905,0.588238537,0.888258369,1.30E-07,0,1.76E-19,0.64300219,0.03800554,0.023501997,0.043925965,0.015625,0.076934432,0.499789185,0.25017813,0.499334894,0.99999956,0.095516158,0.601414907,0.14852332,0.797623578,0.901771351,0.012432911
2324,0.428571429,0.661157201,0.944462683,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.353074735,0.286419594,0.7402039,0.646925265,0.910359742,0.603284583,0.671225922,0.750632933,0.405550934,0.478871049,0.078254103,0.453141411,0.434517144,0.437791819,0.422881462,0.605134143,0.547257063,0.1846427,0.372691091,0.46679919,0.570413127,0.623699726,1.30E-07,0,1.76E-19,0.647121505,0.48299169,0.44620506,0.263295099,0.2890625,0.145525128,0.707550292,0.042415062,0.982255679,0.632021148,0.116803725,0.702942819,0.047012364,0.978315705,0.645650588,0.333233413
2325,0.571428571,0.455788372,1,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.170161117,0.536351008,0.89654734,0.829838883,0.987552809,0.812818846,0.858572453,0.984021006,0.803476857,0.849242724,0.078254103,0.497940065,0.446421024,0.475250818,0.431087404,0.570386109,0.595178917,0.184272519,0.372930229,0.298232816,0.392159024,0.459898647,1.30E-07,0,1.76E-19,0.644590903,0.825927978,0.747270306,0.480709072,0.8671875,0.214962098,0.710448821,0.039516506,0.984579107,0.623220187,0.174883977,0.709020536,0.040935662,0.983525508,0.627291365,0.491007194
2326,0.714285714,0.256175975,0.88995992,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.457197156,0.759045212,0.637420898,0.542802844,0.848687673,0.495562656,0.570698612,0.949782769,0.715229113,0.770570312,0.078254103,0.520747838,0.458058481,0.500234292,0.442546863,0.561042156,0.607309402,0.21430895,0.37827667,0.233399595,0.320857384,0.418941921,1.30E-07,0,1.76E-19,0.632647855,0.568310249,0.319440746,0.712200209,0.6953125,0.252055689,0.707175459,0.042789898,0.98194353,0.633156138,0.215624714,0.706076766,0.043878941,0.981089635,0.636208557,0.424274866
2327,0.857142857,0.095371312,0.632562594,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.908330457,0.90008249,0.114173203,0.091669543,0.251543001,0.035889986,0.07774568,0.579584571,0.248457819,0.317050814,0.078254103,0.415978882,0.363085854,0.444845681,0.33307466,0.668023876,0.545000868,0.245205124,0.376861059,0.499215801,0.534762306,0.744269563,1.30E-07,0,1.76E-19,0.627983507,0.263711911,0.176165113,0.276068822,0.7265625,0.096465704,0.831418226,0.918927794,0.936180818,0.255568926,0.143264732,0.835346335,0.914906625,0.929889191,0.244666199,0.149466141
2328,1,0,0.270427199,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.927374762,7.06E-19,0,0,0,0,0.023689764,6.64E-04,0.005225363,0.078254103,0.450642447,0.420394746,0.443708737,0.349045943,0.607552302,0.494516407,0.334795237,0.386783147,0.570532344,0.582296733,0.747104556,1.30E-07,0,1.76E-19,0.650480608,0.004099723,1.33E-04,0.009906152,0.0546875,0.138192141,0.725310818,0.024654368,0.993954879,0.577515915,0.132522981,0.816640292,0.933609544,0.956853993,0.296814166,0.002840585
2329,0,1,0,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.072884087,7.10E-19,0,0,0,0,0,0,0,0.078254103,0.417607836,0.456439914,0.412871625,0.381088559,0.599152471,0.445775886,0.371161751,0.405094278,0.733716856,0.684568265,0.845764604,1.30E-07,0,1.76E-19,0.649550316,0,0,5.21E-04,0,0.108105313,0.64833176,0.101634153,0.901300615,0.7982581,0.074907999,0.782305939,0.967938162,0.989748647,0.399271169,0
2330,0.142857143,0.957823644,0.399332025,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.073142748,7.13E-19,0,0,0,0,0,0,0,0.078432193,0.451481069,0.462070844,0.44734497,0.370884844,0.578722216,0.380796125,0.294201264,0.434696135,0.888215126,0.861725959,0.964854336,1.30E-07,0,1.76E-19,0.658080144,0,0,5.21E-04,0.03125,0.15547756,0.67386734,0.076098332,0.94378161,0.730343175,0.129278587,0.784474894,0.96576957,0.988331133,0.392609407,0
2331,0.285714286,0.838278027,0.732543693,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.792553752,0.134460104,0.256612248,0.207446248,0.435553056,0.123988796,0.185549486,0.133454252,0.026413619,0.047912032,0.078432193,0.387246029,0.483688129,0.418479989,0.418390802,0.629025618,0.422269887,0.227020942,0.411978033,0.93359838,0.843736083,0.961993491,1.30E-07,0,1.76E-19,0.668438346,0.037451524,0.02276964,0.044056309,0,0.105567693,0.564353506,0.185613199,0.696636371,0.959710964,0.086890819,0.697385454,0.052568801,0.972941857,0.66225291,0.012175974
2332,0.428571429,0.661157201,0.944462683,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.356962488,0.287595255,0.736835102,0.643037512,0.908522079,0.599074385,0.667406637,0.747409547,0.401660527,0.475063825,0.078432193,0.466266403,0.448335059,0.448415496,0.431988487,0.630109765,0.537387467,0.202211457,0.377149305,0.564049021,0.683307391,0.691305822,1.30E-07,0,1.76E-19,0.673442855,0.47900277,0.44207723,0.261991658,0.1640625,0.169536563,0.69734168,0.05262377,0.972805454,0.662650291,0.135841216,0.696056956,0.053897077,0.971571653,0.66619321,0.319258879
2333,0.571428571,0.455788372,1,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.175458108,0.536506397,0.892874428,0.824541892,0.986537787,0.807639504,0.854112643,0.982832291,0.798442406,0.844905728,0.078432193,0.511939091,0.49036572,0.489369001,0.467659161,0.583838584,0.584040085,0.199864514,0.376653948,0.343616071,0.445635255,0.50654446,1.30E-07,0,1.76E-19,0.666084267,0.713351801,0.559520639,0.583420229,0.7578125,0.253066168,0.681136933,0.06882867,0.953832738,0.709847439,0.210943897,0.680502969,0.069448467,0.953114638,0.711393309,0.365864451
2334,0.714285714,0.256175975,0.88995992,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.46194063,0.758328113,0.63278643,0.53805937,0.845396742,0.490265978,0.565706167,0.94780266,0.709552059,0.765553242,0.078432193,0.495326012,0.494953997,0.478628702,0.471254512,0.580618006,0.592330009,0.222452917,0.379028246,0.31119946,0.409984435,0.483536274,1.30E-07,0,1.76E-19,0.654817678,0.472686981,0.227163782,0.667883212,0.6328125,0.233054148,0.670523334,0.079442369,0.938846142,0.739612514,0.198215323,0.671908361,0.078041639,0.941049737,0.735531602,0.48836645
2335,0.857142857,0.095371312,0.632562594,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.912950651,0.899425873,0.10848204,0.087049349,0.242758622,0.03228923,0.073097481,0.57342606,0.243670338,0.311932249,0.078432193,0.439999517,0.451546152,0.494909379,0.457007791,0.620186426,0.552304504,0.259544984,0.382068714,0.421415936,0.433751648,0.63985235,1.30E-07,0,1.76E-19,0.64331014,0.254182825,0.167243675,0.271115746,0.4921875,0.134142943,0.677801245,0.07216439,0.949336955,0.719308914,0.213570861,0.691851348,0.058101983,0.96701803,0.67858938,0.145997488
2336,1,0,0.270427199,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.925300501,7.35E-19,0,0,0,0,0.022072241,3.65E-04,0.004661936,0.078432193,0.421404168,0.517729118,0.476127844,0.480061389,0.606386823,0.475169449,0.279201558,0.380958431,0.525149089,0.487227879,0.789935167,1.30E-07,0,1.76E-19,0.65011983,0.00265928,0,0.006777894,0.2265625,0.167045241,0.594033749,0.155932677,0.778432054,0.915301865,0.200341689,0.663029476,0.086919041,0.927237048,0.759747013,8.71E-04
2337,0,1,0,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.07496033,7.39E-19,0,0,0,0,0,0,0,0.078432193,0.398232617,0.544025825,0.4565744,0.492662432,0.58451104,0.440332858,0.277957752,0.383554785,0.551082377,0.469402469,0.830443211,1.30E-07,0,1.76E-19,0.639219173,0,0,5.21E-04,0.203125,0.180277663,0.552459127,0.197507691,0.66177631,0.973105118,0.185119099,0.638788045,0.111156424,0.882902319,0.821536657,0
2338,0.142857143,0.957823644,0.399332025,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.075220966,7.42E-19,0,0,0,0,0,0,0,0.071960021,0.369507813,0.52704289,0.43270329,0.589449577,0.581770907,0.432453942,0.251571762,0.427114182,0.628882242,0.493169682,0.844010456,1.30E-07,0,1.76E-19,0.623254735,0,0,5.21E-04,0.5,0.15054235,0.51609199,0.233875171,0.550446629,0.997448638,0.261459373,0.567313392,0.18261914,0.705432149,0.955848275,0
2339,0.285714286,0.838278027,0.732543693,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.795867587,0.135524936,0.252688949,0.204132413,0.430265721,0.121001997,0.182076843,0.130248213,0.025415469,0.046464764,0.071960021,0.369257514,0.580407526,0.423541323,0.619625252,0.596645434,0.477734069,0.176306239,0.432714706,0.609432276,0.445635255,0.765438215,1.30E-07,0,1.76E-19,0.620883907,0.031135734,0.016245007,0.041970803,0.4140625,0.215353542,0.511005597,0.238961612,0.534531669,0.998806146,0.291441202,0.552152501,0.197777499,0.661162873,0.973314427,0.004596323
2340,0.428571429,0.661157201,0.944462683,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.36088548,0.288781011,0.733421423,0.63911452,0.906639486,0.594820962,0.663543147,0.744133628,0.397744328,0.471225197,0.071960021,0.492315183,0.625400886,0.482863215,0.586611648,0.630261528,0.577166232,0.175514053,0.365089922,0.447349224,0.54070411,0.603472584,1.30E-07,0,1.76E-19,0.619028476,0.422160665,0.335952064,0.336027112,0.9140625,0.336408666,0.601689616,0.148276737,0.798072458,0.90143849,0.298360162,0.605072247,0.144866591,0.806772773,0.894829682,0.169421606
2341,0.571428571,0.455788372,1,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.180809073,0.536671791,0.889132288,0.819190927,0.985477172,0.802378624,0.849576949,0.981600648,0.793338252,0.840503451,0.071960021,0.616518915,0.618340688,0.600986641,0.589861317,0.602075391,0.608548465,0.209415166,0.375731559,0.31119946,0.398100828,0.486908995,1.30E-07,0,1.76E-19,0.614972297,0.550470914,0.298135819,0.71193952,0.9921875,0.468622669,0.65564449,0.094321353,0.914571628,0.779518244,0.435665134,0.656596489,0.093350954,0.916397022,0.776791486,0.295777664
2342,0.714285714,0.256175975,0.88995992,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.466750192,0.757615751,0.628066372,0.533249808,0.842006656,0.484894507,0.560633132,0.945751936,0.703787387,0.760450817,0.071960021,0.608738728,0.603649388,0.604970128,0.582444864,0.611155224,0.614907382,0.2220087,0.375270365,0.330649426,0.398100828,0.489382731,1.30E-07,0,1.76E-19,0.603767556,0.470027701,0.208122503,0.698905109,0.9375,0.448894559,0.658558788,0.091407029,0.919618269,0.771883419,0.435757932,0.660596473,0.089351638,0.923218328,0.766244724,0.160200411
2343,0.857142857,0.095371312,0.632562594,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.917633046,0.898768822,0.102706671,0.082366954,0.233791943,0.028666733,0.068396453,0.567120339,0.238832083,0.306743204,0.071960021,0.512544315,0.517533809,0.562912103,0.52775077,0.635696516,0.577745535,0.230796781,0.369855599,0.453832546,0.487227879,0.611962355,1.30E-07,0,1.76E-19,0.600533436,0.16066482,0.051131824,0.278415016,0.5234375,0.269431149,0.663691554,0.086274214,0.92816373,0.758216787,0.34552527,0.671259673,0.078690219,0.940086517,0.737326491,0.071813977
2344,1,0,0.270427199,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.923210606,7.64E-19,0,0,0,0,0.020422574,6.42E-05,0.004090943,0.071960021,0.444019589,0.562729489,0.528437189,0.607499442,0.619031009,0.523991099,0.25356287,0.390677678,0.531632411,0.505053289,0.701110214,1.30E-07,0,1.76E-19,0.607024868,0.00232687,1.33E-04,0.005735141,0.8046875,0.231741477,0.592636767,0.157329672,0.774777428,0.917728873,0.363949571,0.621942988,0.127998668,0.846808374,0.860172128,4.71E-04
2345,0,1,0,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.077052143,7.68E-19,0,0,0,0,0,0,0,0.071960021,0.430847917,0.518188848,0.51589943,0.519015723,0.632138871,0.487300605,0.248395153,0.402890793,0.667782175,0.724900015,0.810528616,1.30E-07,0,1.76E-19,0.60772452,0,0,5.21E-04,0.8984375,0.175869132,0.604415521,0.145550806,0.804901462,0.896276609,0.277944188,0.657462088,0.092485499,0.917895586,0.774523743,0
2346,0.142857143,0.957823644,0.399332025,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,1,0.077314689,7.72E-19,0,0,0,0,0,0,0,0.072152266,0.46229462,0.533345887,0.516307349,0.522464207,0.694184261,0.48547017,0.261891001,0.407158978,0.894698448,0.938804937,0.935086005,1.30E-07,0,1.76E-19,0.598837779,0,0,5.21E-04,0.9609375,0.221201196,0.623397941,0.126568207,0.849871479,0.85719744,0.280853496,0.6556544,0.094292886,0.914752049,0.779250325,0
2347,0.285714286,0.838278027,0.732543693,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.799199193,0.136602995,0.248738988,0.200800807,0.424917636,0.118010391,0.178588603,0.12700929,0.024429458,0.045020884,0.072152266,0.466465998,0.537520508,0.500146955,0.525810076,0.699564748,0.485267683,0.228576624,0.404088618,0.914148414,0.962572151,0.946160264,1.30E-07,0,1.76E-19,0.601508826,0.017285319,0.004460719,0.032455683,0.921875,0.229269071,0.62405891,0.125907232,0.851351345,0.855741895,0.263187833,0.64542145,0.104524127,0.895961579,0.805310391,0.00970652
2348,0.428571429,0.661157201,0.944462683,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.364843319,0.289976239,0.729962722,0.635156681,0.904710974,0.590524667,0.659635555,0.740804546,0.393802814,0.46735543,0.072152266,0.505129516,0.539310346,0.499949272,0.514477603,0.726883904,0.533215685,0.224048394,0.37615005,0.842831871,0.926921331,0.883310614,1.30E-07,0,1.76E-19,0.606378044,0.214515235,0.078029294,0.352450469,0.90625,0.274984162,0.647252784,0.102713139,0.899270155,0.800970797,0.254527208,0.652159616,0.097787086,0.908523474,0.788285583,0.186679228
2349,0.571428571,0.455788372,1,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.186212574,0.536846694,0.885320976,0.813787426,0.984369486,0.797037146,0.844965863,0.980324815,0.788165013,0.836036146,0.072152266,0.556139765,0.512704149,0.538444803,0.486533148,0.704033814,0.556493048,0.233676784,0.387432235,0.687232141,0.784318049,0.78518149,1.30E-07,0,1.76E-19,0.608774642,0.397119114,0.167509987,0.606882169,0.875,0.325396328,0.682803428,0.067162159,0.956004312,0.705085764,0.289316426,0.686120627,0.063831747,0.960289314,0.695278656,0.175231244
2350,0.714285714,0.256175975,0.88995992,0.636363636,0.254333095,0.866025404,0.666666667,0.171572875,0.707106781,0.47162417,0.756908204,0.623261596,0.52837583,0.838515986,0.479450454,0.555481054,0.943629038,0.697936847,0.755264158,0.072152266,0.617829161,0.444489961,0.593545779,0.429636053,0.656326327,0.574094052,0.207497632,0.390325377,0.486249156,0.588238537,0.657258458,1.30E-07,0,1.76E-19,0.604468496,0.419168975,0.246071904,0.504953076,0.5625,0.393516202,0.729459993,0.020505155,0.995807021,0.564618426,0.35308253,0.73031986,0.019639895,0.996182686,0.561666485,0.355344296
